videoId,publishedAt,authorDisplayName,textDisplay
webPlAXsBE0,2023-07-24,Azddin El morabet,Mensen en gezinnen met financiële problemen helpen word heel moeilijk daar is geen geld voor  Maar klimaatonzin wat nooit is bewezen daar word binnen een paar minuten miljarden voor vrij gemaakt hier staat d66 en de rest van het kabinet volledig achter nou zien we dat ze 1 voor 1 vertrekken zijn ze bang ? Omdat er mensen wakker worden het word tijd voor vrijheid
webPlAXsBE0,2023-07-24,Rapalaron,Een D66 Kat in de zak.
webPlAXsBE0,2023-07-24,Remko,"Ah financiele besluitvoering voor huishoudens dat moet wachten, en prinsjesdag, en moeilijk, en commissie-advies zegt nee enz enz enz, de hele we bedoelen het zo goed, maar verrek maar met je zooitje riedel.  Btw van 18 naar 20%, binnen 2 weken geregeld. Het is maar wat je echt belangrijk vindt."
webPlAXsBE0,2023-07-24,rinotrip,Nederland de melkkoe van europatuig
webPlAXsBE0,2023-07-24,Hannie Keijzer,Eigen initiatief volgens mij doet de kat  één bandje af
webPlAXsBE0,2023-07-24,Jan Brood,waarom vlucht Kaag anders
webPlAXsBE0,2023-07-24,Hans Yolo,D666
webPlAXsBE0,2023-07-25,BvW89,Die de Jong is ook echt een topper💪💯
webPlAXsBE0,2023-07-25,Lillian Isaac,"Leon are you a cabinet minister, are you in the political  line, I mean involved in politics? I've seen you a couple of times but no idea what's happening or what the discussions are about. just wanted to know how you are involved in this? 😊"
webPlAXsBE0,2023-07-25,Joost,LOL weeeeeeeer een heel oud filmpje! Kafka = kanaal van de oude filmpjes!!
webPlAXsBE0,2023-07-25,Henri Klein,"Petfect Leon  , ook je inbreng in het pensioendebat. Het getuigd van grote kennis en inleving!"
webPlAXsBE0,2023-07-25,Ayrton senna,Stem PVV
webPlAXsBE0,2023-07-25,Robert Heins,https://youtu.be/bHPDULbZy0E Deze moet heel Nederland zien .
webPlAXsBE0,2023-07-25,Robert Heins,"https://youtu.be/8AJkqPGqbKE Mischien dat politici is notie nemen,van dan alle naar de plasgoten van hen zelf te luisteren 😂😂😂😂😂"
webPlAXsBE0,2023-07-25,robert pleijsier,STEM PVV
